"ID"	"pval"	"adj.pval"	"log10.adj"	"aucs.mat"	"fc"	"sig"
"678"	"Dorea sp. CAG:105 [r_07667]"	0.459059180661892	0.786373060751174	0.104371372805001	0.522105263157895	0.0632257748160834	"not sig"
"679"	"Dorea sp. CAG:317 [r_07668]"	0.0129986180587793	0.323280445424826	0.49042056418193	0.396315789473684	-0.371368347825236	"not sig"
"680"	"Duodenibacillus massiliensis [r_03665]"	0.123656885915692	0.499932314237918	0.301088790749612	0.550877192982456	0.230772632059486	"not sig"
"681"	"Eggerthella lenta [r_00719]"	0.325849535311267	0.662051325148309	0.179108340825175	0.445964912280702	-0.166907264556546	"not sig"
"682"	"Eggerthella sp. CAG:298 [r_07670]"	0.0587145071475145	0.473954701957466	0.324263163874414	0.535087719298246	0	"not sig"
"683"	"Eggerthella sp. CAG:368 [m_13928]"	0.905700407125795	0.959813503494959	0.0178131443264007	0.503684210526316	0.00675969358943383	"not sig"
"684"	"Eggerthella sp. [r_03631]"	0.561583801932678	0.819790267386507	0.0862972419666077	0.487894736842105	0	"not sig"
"685"	"Eggerthella species  [m_12316]"	0.195314997851408	0.533116647041577	0.273177756031745	0.43859649122807	-0.3218329894807	"not sig"
"686"	"Eggerthellaceae species  [m_12569]"	0.279559615295505	0.606540490051475	0.217140202185738	0.554385964912281	0.27043123819923	"not sig"
"687"	"Eggerthellaceae species  [m_13204]"	0.377276640809634	0.712788872114627	0.147039089017389	0.459649122807018	-0.167091741369365	"not sig"
"688"	"Eggerthellaceae species  [m_13443]"	0.94694928676904	0.959813503494959	0.0178131443264007	0.498947368421053	0	"not sig"
"689"	"Eggerthellaceae species  [m_14494]"	0.94694928676904	0.959813503494959	0.0178131443264007	0.498947368421053	0	"not sig"
"690"	"Eggerthellales species  [m_13811]"	0.686132321449664	0.887741529582754	0.0517134628427583	0.483508771929825	-0.0483109660967507	"not sig"
"691"	"Eikenella corrodens [r_01586]"	0.103816765388819	0.496177636715957	0.304362813763376	0.526315789473684	0	"not sig"
"692"	"Eikenella corrodens [r_01587]"	0.187685207398548	0.519061444064411	0.284781229360319	0.517543859649123	0	"not sig"
"693"	"Eisenbergiella tayi [r_03446]"	0.0795048250848828	0.496177636715957	0.304362813763376	0.410877192982456	-0.302245480524458	"not sig"
"694"	"Emergencia timonensis [r_09387]"	0.886956619241872	0.959813503494959	0.0178131443264007	0.504385964912281	0.023829184962036	"not sig"
"695"	"Enorma massiliensis [r_02042]"	0.163337542692256	0.519061444064411	0.284781229360319	0.451228070175439	-0.149909233558991	"not sig"
"696"	"Enterobacterales sp. [r_00085]"	0.411511750370059	0.732315278296563	0.135301905081128	0.462456140350877	-0.120868535920749	"not sig"
"697"	"Enterobacteriaceae sp. [r_00084]"	0.387357223655782	0.71458894418917	0.145943707297838	0.516140350877193	0	"not sig"
"698"	"Enterobacteriaceae sp. [r_00087]"	0.215297823891586	0.573700352155554	0.241314883533688	0.531929824561403	0.00873696238783898	"not sig"
"699"	"Enterobacteriaceae sp. [r_00096]"	0.0956316601047847	0.496177636715957	0.304362813763376	0.563859649122807	0.18992008322396	"not sig"
"700"	"Enterobacteriaceae sp. [r_02009]"	0.187685207398548	0.519061444064411	0.284781229360319	0.517543859649123	0	"not sig"
"701"	"Enterococcus avium [r_02620]"	0.238774872054895	0.576001866447952	0.239576109308154	0.524385964912281	0	"not sig"
"702"	"Enterococcus faecium [r_00322]"	0.248944961578052	0.576001866447952	0.239576109308154	0.543333333333333	0.234471137457388	"not sig"
"703"	"Enterococcus faecium/durans [r_00323]"	0.187685207398548	0.519061444064411	0.284781229360319	0.517543859649123	0	"not sig"
"704"	"Enterococcus faecium/hirae [r_00324]"	0.525932509745409	0.801509896968609	0.0960911106494279	0.514385964912281	0	"not sig"
"705"	"Enterococcus gallinarum/saccharolyticus [r_03214]"	0.232037112440308	0.576001866447952	0.239576109308154	0.524736842105263	0	"not sig"
"706"	"Enterococcus malodoratus [r_02782]"	0.187685207398548	0.519061444064411	0.284781229360319	0.517543859649123	0	"not sig"
"707"	"Enterococcus sp. [r_02783]"	0.103816765388819	0.496177636715957	0.304362813763376	0.526315789473684	0	"not sig"
"708"	"Erysipelatoclostridium ramosum [r_03439]"	0.758335355930064	0.951906093853648	0.0214058929314309	0.483684210526316	-0.070775971554096	"not sig"
"709"	"Erysipelotrichaceae bacterium 3_1_53 [r_02744]"	0.446164596465838	0.7717824550963	0.112505098453752	0.528070175438596	0.0747349451240953	"not sig"
"710"	"Erysipelotrichaceae species  [m_13000]"	0.126498579038364	0.499932314237918	0.301088790749612	0.468421052631579	0	"not sig"
"711"	"Eubacteriaceae bacterium CHKCI004 [r_09412]"	0.630981641649643	0.859991029201559	0.0655060789757125	0.507894736842105	0	"not sig"
"712"	"Eubacteriaceae bacterium CHKCI005 [r_09413]"	0.107734276903214	0.499932314237918	0.301088790749612	0.445263157894737	-0.106842158900976	"not sig"
"713"	"Eubacterium limosum [r_04567]"	0.752112419761229	0.946660712033112	0.0238056464394851	0.506666666666667	0	"not sig"
"714"	"Eubacterium ramulus [r_03570]"	0.77657942215565	0.95799531629554	0.0186366142116167	0.484210526315789	-0.128474838585808	"not sig"
"715"	"Eubacterium sp. CAG:115 [r_07672]"	0.778166891097172	0.95799531629554	0.0186366142116167	0.505964912280702	0	"not sig"
"716"	"Eubacterium sp. CAG:156 [r_07673]"	0.106941905173333	0.499932314237918	0.301088790749612	0.434736842105263	-0.219643202220286	"not sig"
"717"	"Eubacterium sp. CAG:161 [r_07674]"	0.146189612214375	0.51439345056118	0.288704569639135	0.455087719298246	-0.111087394295791	"not sig"
"718"	"Eubacterium sp. CAG:180 [r_07675]"	0.931826543936328	0.959813503494959	0.0178131443264007	0.495438596491228	-0.0299935958936111	"not sig"
"719"	"Eubacterium sp. CAG:192 [r_07676]"	0.344197907996393	0.680792033047357	0.16698553521462	0.472982456140351	-0.087239096367806	"not sig"
"720"	"Eubacterium sp. CAG:202 [m_12308]"	0.551727414695917	0.818751290537699	0.0868480024530345	0.473333333333333	-0.202815892878884	"not sig"
"721"	"Eubacterium sp. CAG:202 [r_07677]"	0.187685207398548	0.519061444064411	0.284781229360319	0.517543859649123	0	"not sig"
"722"	"Eubacterium sp. CAG:274 [m_12688]"	0.225431340115573	0.575588961800665	0.239887543218801	0.455438596491228	-0.210830936476982	"not sig"
"723"	"Eubacterium sp. CAG:274 [r_07678]"	0.901720226517204	0.959813503494959	0.0178131443264007	0.497543859649123	0	"not sig"
"724"	"Eubacterium sp. CAG:38 [r_07679]"	0.432989435719777	0.756183110756386	0.121373026771442	0.456842105263158	-0.200449213335997	"not sig"
"725"	"Eubacterium sp. CAG:581 [r_07680]"	0.778950770956612	0.95799531629554	0.0186366142116167	0.492631578947368	0	"not sig"
"726"	"Eubacterium sp. CAG:841 [r_07682]"	0.242648747140275	0.576001866447952	0.239576109308154	0.478245614035088	0	"not sig"
"727"	"Eubacterium sp. ER2 [r_04662]"	0.646584825479867	0.862480285295529	0.0642508233100146	0.507543859649123	0	"not sig"
"728"	"Eubacterium sp. [r_02373]"	0.553719679738522	0.819725567572666	0.0863315188812268	0.52280701754386	0.0627059021533761	"not sig"
"729"	"Eubacterium sp. [r_03633]"	0.718165288174752	0.919443262172251	0.0364750654316384	0.481052631578947	-0.110283256094531	"not sig"
"730"	"Eubacterium sp. [r_03635]"	0.255433921687361	0.577221113407203	0.238657791804908	0.466140350877193	-0.0789275057168577	"not sig"
"731"	"Eubacterium species  [m_12260]"	0.436269742447549	0.76018756823795	0.119079236929449	0.535964912280702	0.155486267490685	"not sig"
"732"	"Eubacterium species  [m_12314]"	0.882293223506124	0.959813503494959	0.0178131443264007	0.508421052631579	-0.0956921219307059	"not sig"
"733"	"Eubacterium species  [m_12474]"	0.048814725899432	0.473954701957466	0.324263163874414	0.417719298245614	-0.30793313926892	"not sig"
"734"	"Eubacterium species  [m_13196]"	0.659784142696297	0.862480285295529	0.0642508233100146	0.480701754385965	-0.137523580583638	"not sig"
"735"	"Eubacterium species  [m_14168]"	0.662344992524829	0.862480285295529	0.0642508233100146	0.50719298245614	0	"not sig"
"736"	"Eubacterium ventriosum [r_11151]"	0.362776439727516	0.701795328724259	0.153789526853057	0.452280701754386	-0.213675109831115	"not sig"
"737"	"Faecalibacterium prausnitzii [m_13917]"	0.742633642788243	0.941791295811718	0.0260453276949619	0.513859649122807	0.0241044327128026	"not sig"
"738"	"Faecalibacterium prausnitzii [r_06108]"	0.000165005519981417	0.0385444100363401	1.41403859728625	0.289824561403509	-1.03051739543871	"p.adj < 0.05"
"739"	"Faecalibacterium prausnitzii [r_06109]"	0.0753663842612864	0.496177636715957	0.304362813763376	0.400701754385965	-0.517038940615	"not sig"
"740"	"Faecalibacterium prausnitzii [r_06110]"	0.000167426227623181	0.0385444100363401	1.41403859728625	0.289122807017544	-1.06115508419346	"p.adj < 0.05"
"741"	"Faecalibacterium prausnitzii [r_06111]"	0.132641886591722	0.499932314237918	0.301088790749612	0.48	0	"not sig"
"742"	"Faecalibacterium prausnitzii [r_06112]"	0.15071970683158	0.519061444064411	0.284781229360319	0.419298245614035	-0.577178722754202	"not sig"
"743"	"Faecalibacterium sp. [r_03636]"	0.233607617417176	0.576001866447952	0.239576109308154	0.443508771929825	-0.387832673147935	"not sig"
"744"	"Faecalibacterium species  [m_12303]"	0.922501834964438	0.959813503494959	0.0178131443264007	0.50280701754386	0	"not sig"
"745"	"Faecalibacterium species  [m_12325]"	0.00307313592116454	0.162967478385072	0.787899054289864	0.337543859649123	-0.73222378542225	"not sig"
"746"	"Faecalibacterium species  [m_12331]"	0.816744907279398	0.959813503494959	0.0178131443264007	0.511929824561403	0.108685083641482	"not sig"
"747"	"Faecalibacterium species  [m_12376]"	0.341272948402688	0.677468565217876	0.169110851404315	0.470526315789474	-0.119006343109293	"not sig"
"748"	"Faecalibacterium species  [m_12403]"	0.00384423491528342	0.165402059538837	0.78145908703992	0.349473684210526	-0.709509930612157	"not sig"
"749"	"Faecalibacterium species  [m_14048]"	0.662344992524829	0.862480285295529	0.0642508233100146	0.50719298245614	0	"not sig"
"750"	"Faecalicatena contorta [r_03445]"	0.857134928090024	0.959813503494959	0.0178131443264007	0.509824561403509	0.0127799144649347	"not sig"
"751"	"Faecalicatena fissicatena [r_06159]"	0.103816765388819	0.496177636715957	0.304362813763376	0.526315789473684	0	"not sig"
"752"	"Faecalicoccus pleomorphus [r_07086]"	0.491599130216818	0.79155700379615	0.101517804057873	0.488771929824561	0	"not sig"
"753"	"Faecalitalea cylindroides [r_03678]"	0.254773314980015	0.577221113407203	0.238657791804908	0.463508771929825	-0.131172656891183	"not sig"
"754"	"Fenollaria massiliensis [r_05274]"	0.47795128169362	0.78853223786649	0.103180546543927	0.488421052631579	0	"not sig"
"755"	"Fenollaria timonensis [r_05275]"	0.47795128169362	0.78853223786649	0.103180546543927	0.488421052631579	0	"not sig"
"756"	"Filifactor alocis [r_11446]"	0.187685207398548	0.519061444064411	0.284781229360319	0.517543859649123	0	"not sig"
"757"	"Finegoldia magna [r_03571]"	0.963789574430677	0.973210074030376	0.0117934041872132	0.50140350877193	0	"not sig"
"758"	"Finegoldia magna [r_03572]"	0.922501834964438	0.959813503494959	0.0178131443264007	0.50280701754386	0	"not sig"
"759"	"Firmicutes bacterium ADurb.Bin467 [m_12694]"	0.786707510233155	0.959813503494959	0.0178131443264007	0.488070175438596	-0.0556750495727057	"not sig"
"760"	"Firmicutes bacterium ASF500 [r_08057]"	0.103816765388819	0.496177636715957	0.304362813763376	0.526315789473684	0	"not sig"
"761"	"Firmicutes bacterium CAG:102 [r_07726]"	0.155429925551206	0.519061444064411	0.284781229360319	0.577894736842105	0.318415291656042	"not sig"
"762"	"Firmicutes bacterium CAG:103 [r_07727]"	0.561583801932678	0.819790267386507	0.0862972419666077	0.487894736842105	0	"not sig"
"763"	"Firmicutes bacterium CAG:114 [r_07728]"	0.377889558410733	0.712788872114627	0.147039089017389	0.452280701754386	-0.120380499877601	"not sig"
"764"	"Firmicutes bacterium CAG:124 [r_07729]"	0.103816765388819	0.496177636715957	0.304362813763376	0.526315789473684	0	"not sig"
"765"	"Firmicutes bacterium CAG:129 [r_07730]"	0.187685207398548	0.519061444064411	0.284781229360319	0.517543859649123	0	"not sig"
"766"	"Firmicutes bacterium CAG:137 [r_07731]"	0.108896325567865	0.499932314237918	0.301088790749612	0.434035087719298	-0.282290838454657	"not sig"
"767"	"Firmicutes bacterium CAG:145 [r_07732]"	0.388658329326006	0.714834083246527	0.145794748537681	0.465614035087719	-0.141575604154696	"not sig"
"768"	"Firmicutes bacterium CAG:170 [r_07733]"	0.911997289917074	0.959813503494959	0.0178131443264007	0.495438596491228	-0.0661828059348714	"not sig"
"769"	"Firmicutes bacterium CAG:227 [r_07734]"	0.605615087782339	0.855181866678034	0.0679415165050327	0.523157894736842	0.0492368473611006	"not sig"
"770"	"Firmicutes bacterium CAG:238 [r_07735]"	0.197442121084332	0.534606388339228	0.271965855897666	0.547368421052632	0.170770889449134	"not sig"
"771"	"Firmicutes bacterium CAG:272 [r_07736]"	0.575965053433009	0.82614829059249	0.0829419914135788	0.479824561403509	-0.0897476001434608	"not sig"
"772"	"Firmicutes bacterium CAG:313 [r_07737]"	0.145857328385009	0.51439345056118	0.288704569639135	0.449122807017544	-0.234656027429329	"not sig"
"773"	"Firmicutes bacterium CAG:341 [r_07738]"	0.151841519486562	0.519061444064411	0.284781229360319	0.452631578947368	-0.197773615157742	"not sig"
"774"	"Firmicutes bacterium CAG:345 [r_07739]"	0.901720226517204	0.959813503494959	0.0178131443264007	0.497543859649123	0	"not sig"
"775"	"Firmicutes bacterium CAG:460 [r_07741]"	0.266397455378571	0.585551198974503	0.232435125425136	0.479298245614035	0	"not sig"
"776"	"Firmicutes bacterium CAG:536 [r_07744]"	0.94694928676904	0.959813503494959	0.0178131443264007	0.498947368421053	0	"not sig"
"777"	"Firmicutes bacterium CAG:555 [r_07745]"	0.925781548626252	0.959813503494959	0.0178131443264007	0.49859649122807	0	"not sig"
"778"	"Firmicutes bacterium CAG:582 [r_07725]"	0.132641886591722	0.499932314237918	0.301088790749612	0.48	0	"not sig"
"779"	"Firmicutes bacterium CAG:631 [r_07724]"	0.187685207398548	0.519061444064411	0.284781229360319	0.517543859649123	0	"not sig"
"780"	"Firmicutes bacterium CAG:646 [r_07723]"	0.94694928676904	0.959813503494959	0.0178131443264007	0.498947368421053	0	"not sig"
"781"	"Firmicutes bacterium CAG:83 [r_07721]"	0.218968986825498	0.57436591661454	0.240811339422807	0.525438596491228	0	"not sig"
"782"	"Firmicutes bacterium CAG:94 [r_07719]"	0.871197215710583	0.959813503494959	0.0178131443264007	0.504561403508772	0	"not sig"
"783"	"Firmicutes bacterium CAG:95 [r_07718]"	0.844806505303994	0.959813503494959	0.0178131443264007	0.495438596491228	0	"not sig"
"784"	"Firmicutes bacterium [r_00858]"	0.761387742968608	0.95208914227825	0.0213223875534111	0.510175438596491	0.00317960837503028	"not sig"
"785"	"Firmicutes bacterium [r_03677]"	0.895689793507956	0.959813503494959	0.0178131443264007	0.503333333333333	0	"not sig"
"786"	"Firmicutes sp. [r_00854]"	0.538794381005055	0.809396928064641	0.0918384482359111	0.48719298245614	0	"not sig"
"787"	"Firmicutes sp. [r_02374]"	0.0912267793274128	0.496177636715957	0.304362813763376	0.413684210526316	-0.47296434469107	"not sig"
"788"	"Firmicutes sp. [r_02743]"	0.366512484510933	0.701795328724259	0.153789526853057	0.450526315789474	-0.184720489060754	"not sig"
"789"	"Firmicutes sp. [r_03629]"	0.0755343316494672	0.496177636715957	0.304362813763376	0.585614035087719	0.308695975455453	"not sig"
"790"	"Firmicutes sp. [r_03641]"	0.009132872324182	0.29915725686284	0.524100457714927	0.630877192982456	0.712549254366426	"not sig"
"791"	"Firmicutes sp. [r_06316]"	0.662754768745336	0.862480285295529	0.0642508233100146	0.483157894736842	-0.0697015493452484	"not sig"
"792"	"Firmicutes species  [m_12227]"	0.923992858101927	0.959813503494959	0.0178131443264007	0.504561403508772	-0.0663986426191046	"not sig"
"793"	"Firmicutes species  [m_12231]"	0.896321279590753	0.959813503494959	0.0178131443264007	0.504035087719298	0.0210320163017113	"not sig"
"794"	"Firmicutes species  [m_12285]"	0.639793406886806	0.862480285295529	0.0642508233100146	0.477894736842105	-0.112469812570763	"not sig"
"795"	"Firmicutes species  [m_12384]"	0.894106838916721	0.959813503494959	0.0178131443264007	0.496842105263158	0	"not sig"
"796"	"Firmicutes species  [m_12438]"	0.366835681879694	0.701795328724259	0.153789526853057	0.516842105263158	0	"not sig"
"797"	"Firmicutes species  [m_12501]"	0.0634705391677002	0.473954701957466	0.324263163874414	0.47	0	"not sig"
"798"	"Firmicutes species  [m_12633]"	0.187685207398548	0.519061444064411	0.284781229360319	0.517543859649123	0	"not sig"
"799"	"Firmicutes species  [m_12736]"	0.662344992524829	0.862480285295529	0.0642508233100146	0.50719298245614	0	"not sig"
"800"	"Firmicutes species  [m_12744]"	0.412069512361696	0.732315278296563	0.135301905081128	0.528771929824561	0.101978950759038	"not sig"
"801"	"Firmicutes species  [m_12769]"	0.577011985536676	0.82614829059249	0.0829419914135788	0.484736842105263	-0.00149361726715803	"not sig"
"802"	"Firmicutes species  [m_12845]"	0.147127631703345	0.515281316913596	0.287955603916621	0.443333333333333	-0.208140146218704	"not sig"
"803"	"Firmicutes species  [m_12923]"	0.0486555652987356	0.473954701957466	0.324263163874414	0.446491228070175	-0.0681165650849824	"not sig"
"804"	"Firmicutes species  [m_12924]"	0.132641886591722	0.499932314237918	0.301088790749612	0.48	0	"not sig"
"805"	"Firmicutes species  [m_12975]"	0.715290493217374	0.916636576708906	0.0378028170171457	0.510526315789474	0.00639079877662909	"not sig"
"806"	"Firmicutes species  [m_13055]"	0.0290695715728024	0.441542899097003	0.355027095175842	0.57421052631579	0.0933501078456878	"not sig"
"807"	"Firmicutes species  [m_13105]"	0.91892371037505	0.959813503494959	0.0178131443264007	0.497543859649123	0	"not sig"
"808"	"Firmicutes species  [m_13184]"	0.791290319490801	0.959813503494959	0.0178131443264007	0.505614035087719	0	"not sig"
"809"	"Firmicutes species  [m_13324]"	0.187685207398548	0.519061444064411	0.284781229360319	0.517543859649123	0	"not sig"
"810"	"Firmicutes species  [m_13434]"	0.47795128169362	0.78853223786649	0.103180546543927	0.488421052631579	0	"not sig"
"811"	"Firmicutes species  [m_13467]"	0.47795128169362	0.78853223786649	0.103180546543927	0.488421052631579	0	"not sig"
"812"	"Firmicutes species  [m_13605]"	0.832568062866628	0.959813503494959	0.0178131443264007	0.495087719298246	0	"not sig"
"813"	"Firmicutes species  [m_13737]"	0.925781548626252	0.959813503494959	0.0178131443264007	0.49859649122807	0	"not sig"
"814"	"Firmicutes species  [m_13897]"	0.180175087572948	0.519061444064411	0.284781229360319	0.467543859649123	-0.00727947554671271	"not sig"
"815"	"Firmicutes species  [m_13945]"	0.536449835261549	0.809396928064641	0.0918384482359111	0.473684210526316	-0.132266273969542	"not sig"
"816"	"Firmicutes species  [m_14146]"	0.832568062866628	0.959813503494959	0.0178131443264007	0.495087719298246	0	"not sig"
"817"	"Firmicutes species  [m_14214]"	0.886695497888309	0.959813503494959	0.0178131443264007	0.49719298245614	0	"not sig"
"818"	"Firmicutes species  [m_14410]"	0.916780244462972	0.959813503494959	0.0178131443264007	0.497894736842105	0	"not sig"
"819"	"Flavobacteriaceae species  [m_12274]"	0.0587145071475145	0.473954701957466	0.324263163874414	0.535087719298246	0	"not sig"
"820"	"Flavobacteriia species  [m_14202]"	0.914885574647388	0.959813503494959	0.0178131443264007	0.495438596491228	-0.0892652611474512	"not sig"
"821"	"Flavonifractor plautii [r_02971]"	0.182191259550936	0.519061444064411	0.284781229360319	0.425964912280702	-0.348883647995088	"not sig"
"822"	"Flavonifractor plautii [r_05238]"	0.124333075765877	0.499932314237918	0.301088790749612	0.414736842105263	-0.371996015330121	"not sig"
"823"	"Fournierella massiliensis [r_08867]"	0.166383308916449	0.519061444064411	0.284781229360319	0.466491228070175	-0.0040636505524063	"not sig"
"824"	"Fusicatenibacter saccharivorans [r_02680]"	0.612317146707421	0.858394496897773	0.0663130752622723	0.475087719298246	-0.128843408886791	"not sig"
"825"	"Fusobacterium equinum/gonidiaformans [r_04102]"	0.901720226517204	0.959813503494959	0.0178131443264007	0.497543859649123	0	"not sig"
"826"	"Fusobacterium hwasookii/nucleatum [r_01004]"	0.000262672553544029	0.0440961549262039	1.35559927826766	0.639649122807018	0.316973156143941	"p.adj < 0.05"
"827"	"Fusobacterium mortiferum [r_11278]"	0.132641886591722	0.499932314237918	0.301088790749612	0.48	0	"not sig"
"828"	"Fusobacterium nucleatum subsp. animalis [r_01001]"	0.0126207900759183	0.319806057961476	0.495113313840809	0.597368421052632	0.347536645103188	"not sig"
"829"	"Fusobacterium nucleatum subsp. nucleatum [r_01003]"	0.0110207438753138	0.302519270041101	0.519246956198395	0.56140350877193	0.0200617317303015	"not sig"
"830"	"Fusobacterium nucleatum subsp. vincentii [r_01002]"	0.00286494770872243	0.162967478385072	0.787899054289864	0.595263157894737	0.112730348533102	"not sig"
"831"	"Fusobacterium periodonticum [r_00999]"	0.00283567654997144	0.162967478385072	0.787899054289864	0.609473684210526	0.363902020311778	"not sig"
"832"	"Fusobacterium sp. [r_02371]"	0.901720226517204	0.959813503494959	0.0178131443264007	0.497543859649123	0	"not sig"
"833"	"Fusobacterium ulcerans [r_05384]"	0.0634705391677002	0.473954701957466	0.324263163874414	0.47	0	"not sig"
"834"	"Gemella haemolysans [r_04194]"	0.0780732269412407	0.496177636715957	0.304362813763376	0.550175438596491	0.0287562215608985	"not sig"
"835"	"Gemella morbillorum [r_11495]"	0.0619063744703816	0.473954701957466	0.324263163874414	0.565263157894737	0.0915584530773007	"not sig"
"836"	"Gemella sanguinis [r_04303]"	0.365335886211852	0.701795328724259	0.153789526853057	0.544035087719298	0.131672735530859	"not sig"
"837"	"Gemmiger formicilis [r_05988]"	0.132641886591722	0.499932314237918	0.301088790749612	0.48	0	"not sig"
"838"	"Gordonibacter massiliensis [r_10124]"	1	1	0	0.499824561403509	0.00256425535399597	"not sig"
"839"	"Granulicatella adiacens [r_04782]"	0.00635605552453276	0.237116182484653	0.625038805684554	0.610350877192982	0.245698720587453	"not sig"
"840"	"Granulicatella elegans [r_11628]"	0.130741703094488	0.499932314237918	0.301088790749612	0.534035087719298	0	"not sig"
"841"	"Haemophilus aegyptius/influenzae [r_00938]"	0.94694928676904	0.959813503494959	0.0178131443264007	0.498947368421053	0	"not sig"
"842"	"Haemophilus influenzae/parainfluenzae [r_01068]"	0.196899949214663	0.534215417768268	0.272283582141943	0.569122807017544	0.29967355854314	"not sig"
"843"	"Haemophilus parahaemolyticus [r_01836]"	0.103816765388819	0.496177636715957	0.304362813763376	0.526315789473684	0	"not sig"
"844"	"Haemophilus pittmaniae [r_01069]"	0.646584825479867	0.862480285295529	0.0642508233100146	0.507543859649123	0	"not sig"
"845"	"Haemophilus sp. [r_00939]"	0.347418645119055	0.684139648672861	0.164855239715974	0.52280701754386	0	"not sig"
"846"	"Haemophilus sputorum [r_01100]"	0.646584825479867	0.862480285295529	0.0642508233100146	0.507543859649123	0	"not sig"
"847"	"Hafnia paralvei/alvei [r_00708]"	0.0335349037288863	0.441542899097003	0.355027095175842	0.543859649122807	0	"not sig"
"848"	"Hafniaceae sp. [r_00709]"	0.39787541401568	0.717243867145045	0.144333156538154	0.515789473684211	0	"not sig"
"849"	"Holdemanella biformis [m_12329]"	0.0695999382820961	0.494634665899311	0.305715449880897	0.414035087719298	-0.644114738277995	"not sig"
"850"	"Holdemanella biformis [m_12367]"	0.225435438501228	0.575588961800665	0.239887543218801	0.525087719298246	0	"not sig"
"851"	"Holdemanella biformis [m_12816]"	0.662344992524829	0.862480285295529	0.0642508233100146	0.50719298245614	0	"not sig"
"852"	"Holdemanella biformis [m_13347]"	0.132641886591722	0.499932314237918	0.301088790749612	0.48	0	"not sig"
"853"	"Holdemanella biformis [r_11382]"	0.410062658589543	0.732315278296563	0.135301905081128	0.536842105263158	0.146794400830341	"not sig"
"854"	"Holdemania filiformis [r_05921]"	0.886183840344488	0.959813503494959	0.0178131443264007	0.506140350877193	-0.0396634464312498	"not sig"
"855"	"Holdemania massiliensis [r_07383]"	0.31472586406861	0.652279067043432	0.185566558643542	0.46140350877193	-0.120449073601716	"not sig"
"856"	"Holdemania sp. Marseille-P2844 [r_05920]"	0.017251594272163	0.391177841073097	0.40762575452923	0.412631578947368	-0.241219354434333	"not sig"
"857"	"Hungatella hathewayi [r_03435]"	0.389086906070895	0.714834083246527	0.145794748537681	0.54280701754386	0.110325458063913	"not sig"
"858"	"Hungatella hathewayi [r_03436]"	0.887232337597552	0.959813503494959	0.0178131443264007	0.492631578947368	-0.0253554935501027	"not sig"
"859"	"Hungatella hathewayi [r_11861]"	0.842626942119387	0.959813503494959	0.0178131443264007	0.494736842105263	0	"not sig"
"860"	"Intestinibacter bartlettii [r_03687]"	0.0278166602921035	0.441542899097003	0.355027095175842	0.379473684210526	-0.478174448134296	"not sig"
"861"	"Intestinimonas butyriciproducens [r_03928]"	0.74982006033984	0.946660712033112	0.0238056464394851	0.517368421052632	0.0396777166208204	"not sig"
"862"	"Intestinimonas massiliensis [r_02970]"	0.985555177374269	0.990719014381469	0.00404950172764311	0.501052631578947	-0.0192844870214617	"not sig"
"863"	"Isoptericola variabilis [r_01910]"	0.292214888776462	0.621940722070979	0.206251006473624	0.54859649122807	0.134516266086358	"not sig"
"864"	"Jonquetella anthropi [r_01951]"	0.187685207398548	0.519061444064411	0.284781229360319	0.517543859649123	0	"not sig"
"865"	"Klebsiella michiganensis/oxytoca [r_00086]"	0.0327889387150997	0.441542899097003	0.355027095175842	0.581754385964912	0.261311958045041	"not sig"
"866"	"Kluyvera ascorbata [r_00091]"	0.94694928676904	0.959813503494959	0.0178131443264007	0.498947368421053	0	"not sig"
"867"	"Lachnoanaerobaculum saburreum [r_01839]"	0.103816765388819	0.496177636715957	0.304362813763376	0.526315789473684	0	"not sig"
"868"	"Lachnoanaerobaculum saburreum [r_06321]"	0.00630352529707231	0.237116182484653	0.625038805684554	0.570175438596491	0.0260482765637694	"not sig"
"869"	"Lachnoanaerobaculum sp. [r_06478]"	0.296105569994207	0.629224336237689	0.201194488703951	0.529824561403509	0.0143348830085075	"not sig"
"870"	"Lachnospira sp. [r_05263]"	0.492762559479699	0.79155700379615	0.101517804057873	0.531052631578947	0.123122061081269	"not sig"
"871"	"Lachnospiraceae bacterium 2_1_46FAA [r_11859]"	0.132641886591722	0.499932314237918	0.301088790749612	0.48	0	"not sig"
"872"	"Lachnospiraceae species  [m_12240]"	0.0385088904139222	0.473954701957466	0.324263163874414	0.383859649122807	-0.487132706434844	"not sig"
"873"	"Lactobacillales species  [m_12807]"	0.500023970554812	0.79155700379615	0.101517804057873	0.529473684210526	0.105706993340731	"not sig"
"874"	"Lactobacillus casei/paracasei [r_01406]"	0.97564459488301	0.982711702378315	0.00757387222917401	0.501578947368421	-0.0208168326857236	"not sig"
"875"	"Lactobacillus crispatus [r_04069]"	0.626919609232547	0.859991029201559	0.0655060789757125	0.512631578947368	0	"not sig"
"876"	"Lactobacillus curvatus [r_01608]"	0.765106429171493	0.95318917845762	0.0208208968363023	0.506315789473684	0	"not sig"
"877"	"Lactobacillus delbrueckii [r_01298]"	0.911997289917074	0.959813503494959	0.0178131443264007	0.504561403508772	0.00809265066206832	"not sig"
"878"	"Lactobacillus fermentum/oris [r_01407]"	0.172571023728404	0.519061444064411	0.284781229360319	0.557017543859649	0.251400406801744	"not sig"
